users	status	date	clean_log	i
loughlinof	Found it	9/2/2012	Had a nice drive along the Eastern Shore getting l6 of l7 caches and a FTF on one of them. TFTC I thought my better half was crazy going in here, but he made it out safe with a smile on his face. Cache is in good shape. TFTC	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
mousey1	Found it	7/18/2012	Wasn't sure I was going to go in there once I got there!! Holy moley......what critters live in there!! ?!! As I read past logs and looked at pics, I realized my flashlight was not as great as I thought it was!! :* Went into the Mine and am soooo glad I did - wasn't so bad after all!! :) I love caching!! :) How the heck did you know about this mine?? Very cool spot!! TFTH SL	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
Mean Kitty	Found it	7/10/2012	This was a super awesome hide, and thanks for the replacement log and cache container, everything is in great shape! I had no idea what kind of mine this was when I entered, and it was nearly dark when I found the entrance, of course that didnt matter since it was even darker inside! Had a blast getting down in there and exploring for a while before finding the cache. Came out soaked and muddy, but it was well worth it! This is what geocaching is all about! Thanks so much for the cache and getting me out here! Best cache I've done in a long time!	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
OUT FOR A STROLL	Found it	6/30/2012	With light in hand in I went with a camera! Easy find .	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
Navig8her	Found it	6/30/2012	OFAS is a little braver than me when it comes to places where my two least favorite creatures inhabit ie rats and bats, so he led the way! TFTH	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
Pushkin	Owner Maintenance	6/29/2012	New container.	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
Whidden	Found it	6/16/2012	Wife broke her ring crawling into the cave. The mine is cool! The log is soaked. TFTC	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
Bob & Ann	Found it	5/19/2012	Very cool according to Bob. Ann stayed on the surface with the dogs. This entry was edited by Bob & Ann on Sunday, 21 October 2012 at 03:34:28 UTC.	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
mccurdkl	Found it	5/6/2012	Great spot would like to know history	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
mccurdkl	Needs Maintenance	5/6/2012	Found it, couldn't sign log it's soaked	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
T&C&C&P_Ruggles	Found it	4/16/2012	LOVED IT... This is the kids favorite one yet Great hiding spot	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
spruce 1234	Found it	3/12/2012	The log book is soaked. I left a Canadian Tire gift card. This entry was edited by spruce 1234 on Tuesday, 13 March 2012 at 00:15:36 UTC.	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
jpower84	Found it	8/27/2011	Had blast finding this one, I drew the short straw for climbing in the mine, it was a cool experience being in there looking for the cache. Left a little creepy crawly for the next person.	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
frogbog	Found it	8/17/2011	What a neat spot and great spot for a hide. Bit of a squeeze to get in but not bad once past the opening.	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
yellow feather	Found it	8/14/2011	This was a very interesting cache and a tight squeeze to enter the mine. It was very dark and a good light is necessary. This cache needs some TLC as the log book is soaked and was unable to sign in. Thanks for the great hunt.	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
lcaching	Found it	5/31/2011	Found Today FTF In the area this morning and had to try this one. Lots of fun and very neat spot. Gps took me to the "Adit" entrance which was about the size of my dishwasher. After climbing inside, it was well worth the adventure. You need a flashlight and I would recommend some old clothes(or coveralls) because you will be dirty. I had a little bit of a "Adrenaline rush" the whole time wandering "What if....?" Another very cool cache from Pushkin.	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
cache agent	Publish Listing	5/27/2011	Published	https://www.geocaching.com/geocache/GC2WVYE_sheet-harbour-mine
Ketch2009-&-Nanny	Archive	1/1/2012	Cache is gone, buried in the constuction.	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
Cache-tech	Temporarily Disable Listing	1/1/2012	Hello fellow geocacher. I'm one of the volunteer reviewers for Geocaching Issues noted that require action from the owner Based on previous log entries concerning the conditions of this geocache this listing is being [red]DISABLED[/red]. As the current owner of this geocache this will give you the opportunity to check on the cache and repair or replace it if necessary. Should you decide to perform the required maintenance, you will need to [green]ENABLE[/green] this listing after repairs are completed and you may also need to use an Owner Maintenance log type to clear any remaining Needs Maintenance attribute icons. Please have this geocache enabled again within a short time or archive the listing. However if you have extenuating reasons for a delay that is beyond your control then please use the Write Note log type to detail them. Cache-tech: Geocaching Reviewer http://www.geocaching.com/profile/?id=136593 The latest Listing Guidelines: http://www.geocaching.com/about/guidelines.aspx Guide to Getting your Cache Listed Quickly: http://support.groundspeak.com/Support/index.php?_m=knowledgebase&_a=viewarticle&kbarticleid=351&nav=0,5,33 Communicating with Reviewers: http://support.groundspeak.com/Support/index.php?_m=knowledgebase&_a=viewarticle&kbarticleid=374	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
Kjstronghold	Needs Archived	12/27/2011	My fears came when I seen the construction. They are developing the area into a Cul-de-sac and GZ is just rocky dirt. All the concrete and metal was put into one pile but I couldn't find the cache.	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
hershey1	Found it	11/5/2011	Out in the snowflurries to grab a few caches not bad once dressed for the weather EXCEPT WICKED COLD at this cache wind ripping off the water. Construction happening just 40 fet from the cache.	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
MineRP	Found it	10/22/2011	Busy area, lots or work going on. Had some spare time in the area after the SSCC Enent and decided to grab a few more caches. Thanks for the Hunt. Signed Log For Credit.	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
arcs	Found it	9/26/2011	Perfect day for a no DNF hunt. Quick find TFTC	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
gbcache2011	Found it	9/19/2011	Awesome cache!	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
gbcache2011	Found it	9/19/2011	Fun cache! Some construction happening at end of street if u chose not to take the path from the museum!	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
stagunner	Found it	9/10/2011	I had actually found it a while ago but forgot to log it Thanks, looks like a new subdivision going in,,,	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
geodinut	Found it	9/7/2011	Lovely walk!	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
OSS1137	Found it	8/25/2011	nice hide, evil little hide (D) , SL TFTC !	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
antinyourpants	Found it	8/25/2011	Easy find, SL TFTC	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
gdubya	Found it	8/7/2011	Great location and great hide. TFTC	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
lostinNB	Found it	8/6/2011	Thanks for the cache. Visited the Miners Museum, and then went for a walk to pick up this cache.	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
mapper2	Found it	8/5/2011	Thanks Ketch2009-&-Nanny for the great view and good coordinates for the cache	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
the strider	Found it	8/5/2011	Great coordinates made this find easy - TFTC	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
ronnie2508	Found it	7/15/2011	found it friday july 15 2011 may have to be moved do to a home being built 20 feet away from it	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
BPCachers	Found it	7/14/2011	Quick find on the way to work today. SL, TFTC, BPCacher	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
Marpeg	Found it	7/3/2011	First find for us in Nova Scotia. TFTCSL. Marpeg	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
Bean & Co	Found it	7/1/2011	Happy 144th Canada. 5:12 am in Glacé Bay with son Ben. Quick find here with new coords. TFtH	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
caperbirder	Found it	6/29/2011	I also talked to the workers, and one of them is involved in geocaching...and he said he will move it close by under some rocks. You will probably have to go check it and get the new coordinates. SL	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
Papillon-1	Found it	6/29/2011	====FTF==== Thanks Ketch7nanny for the nice hide. Signed log. There were 3 or 4 town workers there and they said they are going to be removing the steel post today.	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
cache agent	Publish Listing	6/28/2011	Published	https://www.geocaching.com/geocache/GC2Z2NN_old-mine-air-shaft
Valleybulls	Found it	8/31/2018	This one was my fav for the day.Hiked into it from the brook up stream lot of dead falls to go around,found the opening prepared to go in but your cache was at the opening.Took some pics and shine my power little light in thanks another pushkin down 2nd one of the day.	https://www.geocaching.com/geocache/GC332RD_georgeville-mine
OZBOZ & MILO	Found it	6/24/2018	Wow! That’s quite a cache to get to! We walked up beside and across the river- only one of us was brave enough to climb down into the cave to grab the cache.. it was full of water and muddy... had fun and felt accomplished but dress properly! TFTC! 😀	https://www.geocaching.com/geocache/GC332RD_georgeville-mine
Sir_Hab	Found it	4/19/2018	Cleaning up my GPS and logging some old finds - tfth	https://www.geocaching.com/geocache/GC332RD_georgeville-mine
Plasma Boy	Write note	11/1/2017	I decided to ad this to the logs. Great Cache. Lots of fun. https://www.youtube.com/watch?v=u13Bfcmm1BQ&t=7s	https://www.geocaching.com/geocache/GC332RD_georgeville-mine
Navig8her	Found it	10/18/2017	It took us 6 years to get back to this one and just in time as it was getting dark. I still hate caves, eeekkkk! TFTH!	https://www.geocaching.com/geocache/GC332RD_georgeville-mine
OUT FOR A STROLL	Found it	10/18/2017	Finally got back to find this one and just as dusk was approaching. Replaced wet log. TFTH!	https://www.geocaching.com/geocache/GC332RD_georgeville-mine
