county.y,WNS_MAP_YR,n.touching,n.inf,n.sus,n.abs,prop
Lycoming-Pennsylvania,2007-08,5,0,0,5,0
Lycoming-Pennsylvania,2008-09,5,0,0,5,0
Lycoming-Pennsylvania,2009-10,7,2,4,1,0.00364963503649635
Lycoming-Pennsylvania,2010-11,5,0,0,5,0
Lycoming-Pennsylvania,2011-12,6,0,2,4,0
Lycoming-Pennsylvania,2012-13,5,0,0,5,0
Lycoming-Pennsylvania,2013-14,5,0,0,5,0
Lycoming-Pennsylvania,2014-15,5,0,0,5,0
Lycoming-Pennsylvania,2015-16,5,0,0,5,0
Lycoming-Pennsylvania,2016-17,5,0,0,5,0
Lycoming-Pennsylvania,2017-18,5,0,0,5,0
Lycoming-Pennsylvania,2018-19,5,0,0,5,0
Mackinac-Michigan,2006-07,0,0,0,0,0
Mackinac-Michigan,2007-08,0,0,0,0,0
Mackinac-Michigan,2008-09,0,0,0,0,0
Mackinac-Michigan,2009-10,0,0,0,0,0
Mackinac-Michigan,2010-11,0,0,0,0,0
Mackinac-Michigan,2011-12,0,0,0,0,0
Mackinac-Michigan,2012-13,0,0,0,0,0
Mackinac-Michigan,2013-14,0,0,0,0,0
Mackinac-Michigan,2014-15,0,0,0,0,0
Mackinac-Michigan,2015-16,0,0,0,0,0
Mackinac-Michigan,2016-17,0,0,0,0,0
Mackinac-Michigan,2017-18,0,0,0,0,0
Mackinac-Michigan,2018-19,0,0,0,0,0
Macon-Tennessee,2006-07,4,0,0,4,0
Macon-Tennessee,2007-08,4,0,0,4,0
Macon-Tennessee,2008-09,4,0,0,4,0
Macon-Tennessee,2009-10,4,0,0,4,0
Macon-Tennessee,2010-11,4,0,0,4,0
Macon-Tennessee,2011-12,4,0,0,4,0
Macon-Tennessee,2012-13,4,1,0,3,0.00182481751824818
Macon-Tennessee,2013-14,5,2,2,1,0.00364963503649635
Macon-Tennessee,2014-15,4,0,0,4,0
Macon-Tennessee,2015-16,4,0,0,4,0
Macon-Tennessee,2016-17,4,0,0,4,0
Macon-Tennessee,2017-18,4,0,0,4,0
Macon-Tennessee,2018-19,4,0,0,4,0
Madawaska-New Brunswick,2006-07,1,0,0,1,0
Madawaska-New Brunswick,2007-08,1,0,0,1,0
Madawaska-New Brunswick,2008-09,1,0,0,1,0
Madawaska-New Brunswick,2009-10,1,0,0,1,0
Madawaska-New Brunswick,2010-11,1,0,0,1,0
Madawaska-New Brunswick,2011-12,1,0,0,1,0
Madawaska-New Brunswick,2012-13,1,0,0,1,0
Madawaska-New Brunswick,2013-14,1,1,0,0,0.00182481751824818
Madawaska-New Brunswick,2014-15,1,0,0,1,0
Madawaska-New Brunswick,2015-16,1,0,0,1,0
Madawaska-New Brunswick,2016-17,1,0,0,1,0
Madawaska-New Brunswick,2017-18,1,0,0,1,0
Madawaska-New Brunswick,2018-19,1,0,0,1,0
Madison-Alabama,2006-07,5,0,0,5,0
Madison-Alabama,2007-08,5,0,0,5,0
Madison-Alabama,2008-09,5,0,0,5,0
Madison-Alabama,2009-10,5,0,0,5,0
Madison-Alabama,2010-11,5,0,0,5,0
Madison-Alabama,2011-12,5,2,0,3,0.00364963503649635
Madison-Alabama,2012-13,5,0,0,5,0
Madison-Alabama,2013-14,5,1,0,4,0.00182481751824818
Madison-Alabama,2014-15,5,2,0,3,0.00364963503649635
Madison-Alabama,2015-16,5,0,0,5,0
Madison-Alabama,2016-17,5,0,0,5,0
Madison-Alabama,2017-18,5,0,0,5,0
Madison-Alabama,2018-19,5,0,0,5,0
Madison-Arkansas,2006-07,5,0,0,5,0
Madison-Arkansas,2007-08,5,0,0,5,0
Madison-Arkansas,2008-09,5,0,0,5,0
Madison-Arkansas,2009-10,5,0,0,5,0
Madison-Arkansas,2010-11,5,0,0,5,0
Madison-Arkansas,2011-12,5,0,0,5,0
Madison-Arkansas,2012-13,5,0,0,5,0
Madison-Arkansas,2013-14,5,0,0,5,0
Madison-Arkansas,2014-15,5,2,0,3,0.00364963503649635
Madison-Arkansas,2015-16,5,2,0,3,0.00364963503649635
Madison-Arkansas,2016-17,5,1,0,4,0.00182481751824818
Madison-Arkansas,2017-18,5,0,0,5,0
Madison-Arkansas,2018-19,5,0,0,5,0
Madison-Illinois,2006-07,1,0,0,1,0
Madison-Illinois,2007-08,1,0,0,1,0
Madison-Illinois,2008-09,1,0,0,1,0
Madison-Illinois,2009-10,1,0,0,1,0
Madison-Illinois,2010-11,1,0,0,1,0
Madison-Illinois,2011-12,1,0,0,1,0
Madison-Illinois,2012-13,1,0,0,1,0
Madison-Illinois,2013-14,1,0,0,1,0
Madison-Illinois,2014-15,2,0,2,0,0
Madison-Illinois,2015-16,1,0,0,1,0
Madison-Illinois,2016-17,1,0,0,1,0
Madison-Illinois,2017-18,1,0,0,1,0
Madison-Illinois,2018-19,1,0,0,1,0
Madison-North Carolina,2006-07,4,0,0,4,0
Madison-North Carolina,2007-08,4,0,0,4,0
Madison-North Carolina,2008-09,4,0,0,4,0
Madison-North Carolina,2009-10,4,0,0,4,0
Madison-North Carolina,2010-11,4,1,0,3,0.00182481751824818
Madison-North Carolina,2011-12,4,1,0,3,0.00182481751824818
Madison-North Carolina,2012-13,4,2,0,2,0.00364963503649635
Madison-North Carolina,2013-14,4,0,0,4,0
Madison-North Carolina,2014-15,4,0,0,4,0
Madison-North Carolina,2015-16,4,0,0,4,0
Madison-North Carolina,2016-17,4,0,0,4,0
Madison-North Carolina,2017-18,4,0,0,4,0
Madison-North Carolina,2018-19,4,0,0,4,0
Madison-Ohio,2006-07,2,0,0,2,0
Madison-Ohio,2007-08,2,0,0,2,0
Madison-Ohio,2008-09,2,0,0,2,0
Madison-Ohio,2009-10,2,0,0,2,0
Madison-Ohio,2010-11,2,0,0,2,0
Madison-Ohio,2011-12,2,0,0,2,0
Madison-Ohio,2012-13,2,1,0,1,0.00182481751824818
Madison-Ohio,2013-14,2,1,0,1,0.00182481751824818
Madison-Ohio,2014-15,2,0,0,2,0
Madison-Ohio,2015-16,2,0,0,2,0
Madison-Ohio,2016-17,2,0,0,2,0
Madison-Ohio,2017-18,2,0,0,2,0
Madison-Ohio,2018-19,2,0,0,2,0
Manistee-Michigan,2006-07,2,0,0,2,0
Manistee-Michigan,2007-08,2,0,0,2,0
Manistee-Michigan,2008-09,2,0,0,2,0
Manistee-Michigan,2009-10,2,0,0,2,0
Manistee-Michigan,2010-11,2,0,0,2,0
Manistee-Michigan,2011-12,2,0,0,2,0
Manistee-Michigan,2012-13,2,0,0,2,0
Manistee-Michigan,2013-14,2,0,0,2,0
Manistee-Michigan,2014-15,3,0,2,1,0
Manistee-Michigan,2015-16,2,0,0,2,0
Manistee-Michigan,2016-17,2,1,0,1,0.00182481751824818
Manistee-Michigan,2017-18,2,0,0,2,0
Manistee-Michigan,2018-19,2,0,0,2,0
Manitowoc-Wisconsin,2006-07,1,0,0,1,0
Manitowoc-Wisconsin,2007-08,1,0,0,1,0
Manitowoc-Wisconsin,2008-09,1,0,0,1,0
Manitowoc-Wisconsin,2009-10,1,0,0,1,0
Manitowoc-Wisconsin,2010-11,1,0,0,1,0
Manitowoc-Wisconsin,2011-12,1,0,0,1,0
Manitowoc-Wisconsin,2012-13,1,0,0,1,0
Manitowoc-Wisconsin,2013-14,1,0,0,1,0
Manitowoc-Wisconsin,2014-15,1,0,0,1,0
Manitowoc-Wisconsin,2015-16,1,0,0,1,0
Manitowoc-Wisconsin,2016-17,2,0,2,0,0
Manitowoc-Wisconsin,2017-18,1,0,0,1,0
Manitowoc-Wisconsin,2018-19,1,0,0,1,0
Marion-Arkansas,2006-07,5,0,0,5,0
Marion-Arkansas,2007-08,5,0,0,5,0
Marion-Arkansas,2008-09,5,0,0,5,0
Marion-Arkansas,2009-10,5,0,0,5,0
Marion-Arkansas,2010-11,5,0,0,5,0
Marion-Arkansas,2011-12,6,0,2,4,0
Marion-Arkansas,2012-13,5,0,0,5,0
Marion-Arkansas,2013-14,5,0,0,5,0
Marion-Arkansas,2014-15,7,1,4,2,0.00182481751824818
Marion-Arkansas,2015-16,6,0,2,4,0
Marion-Arkansas,2016-17,5,0,0,5,0
Marion-Arkansas,2017-18,5,0,0,5,0
Marion-Arkansas,2018-19,5,0,0,5,0
Marion-Missouri,2006-07,3,0,0,3,0
Marion-Missouri,2007-08,3,0,0,3,0
Marion-Missouri,2008-09,3,0,0,3,0
Marion-Missouri,2009-10,3,0,0,3,0
Marion-Missouri,2010-11,3,0,0,3,0
Marion-Missouri,2011-12,3,0,0,3,0
Marion-Missouri,2012-13,3,0,0,3,0
Marion-Missouri,2013-14,3,0,0,3,0
Marion-Missouri,2014-15,4,2,2,0,0.00364963503649635
Marion-Missouri,2015-16,3,0,0,3,0
Marion-Missouri,2016-17,3,0,0,3,0
Marion-Missouri,2017-18,3,0,0,3,0
Marion-Missouri,2018-19,3,0,0,3,0
Marion-Tennessee,2006-07,6,0,0,6,0
Marion-Tennessee,2007-08,6,0,0,6,0
Marion-Tennessee,2008-09,6,0,0,6,0
Marion-Tennessee,2009-10,6,0,0,6,0
Marion-Tennessee,2010-11,6,0,0,6,0
Marion-Tennessee,2011-12,6,3,0,3,0.00547445255474453
Marion-Tennessee,2012-13,6,3,0,3,0.00547445255474453
Marion-Tennessee,2013-14,6,0,0,6,0
Marion-Tennessee,2014-15,6,0,0,6,0
Marion-Tennessee,2015-16,6,0,0,6,0
Marion-Tennessee,2016-17,6,0,0,6,0
Marion-Tennessee,2017-18,6,0,0,6,0
Marion-Tennessee,2018-19,6,0,0,6,0
Marquette-Michigan,2006-07,4,0,0,4,0
Marquette-Michigan,2007-08,4,0,0,4,0
Marquette-Michigan,2008-09,4,0,0,4,0
Marquette-Michigan,2009-10,4,0,0,4,0
Marquette-Michigan,2010-11,4,0,0,4,0
Marquette-Michigan,2011-12,4,0,0,4,0
Marquette-Michigan,2012-13,4,0,0,4,0
Marquette-Michigan,2013-14,4,1,0,3,0.00182481751824818
Marquette-Michigan,2014-15,4,2,0,2,0.00364963503649635
Marquette-Michigan,2015-16,4,0,0,4,0
Marquette-Michigan,2016-17,4,1,0,3,0.00182481751824818
Marquette-Michigan,2017-18,4,0,0,4,0
Marquette-Michigan,2018-19,4,0,0,4,0
Marshall-Alabama,2006-07,5,0,0,5,0
Marshall-Alabama,2007-08,5,0,0,5,0
Marshall-Alabama,2008-09,5,0,0,5,0
Marshall-Alabama,2009-10,5,0,0,5,0
Marshall-Alabama,2010-11,5,0,0,5,0
Marshall-Alabama,2011-12,5,1,0,4,0.00182481751824818
Marshall-Alabama,2012-13,5,0,0,5,0
Marshall-Alabama,2013-14,5,1,0,4,0.00182481751824818
Marshall-Alabama,2014-15,5,0,0,5,0
Marshall-Alabama,2015-16,5,1,0,4,0.00182481751824818
Marshall-Alabama,2016-17,7,0,4,3,0
Marshall-Alabama,2017-18,5,0,0,5,0
Marshall-Alabama,2018-19,5,0,0,5,0
Marshall-Tennessee,2006-07,3,0,0,3,0
Marshall-Tennessee,2007-08,3,0,0,3,0
Marshall-Tennessee,2008-09,3,0,0,3,0
Marshall-Tennessee,2009-10,3,0,0,3,0
Marshall-Tennessee,2010-11,3,0,0,3,0
Marshall-Tennessee,2011-12,3,0,0,3,0
Marshall-Tennessee,2012-13,3,0,0,3,0
Marshall-Tennessee,2013-14,3,2,0,1,0.00364963503649635
Marshall-Tennessee,2014-15,3,1,0,2,0.00182481751824818
Marshall-Tennessee,2015-16,3,0,0,3,0
Marshall-Tennessee,2016-17,3,0,0,3,0
Marshall-Tennessee,2017-18,3,0,0,3,0
Marshall-Tennessee,2018-19,3,0,0,3,0
Martin-Indiana,2006-07,3,0,0,3,0
Martin-Indiana,2007-08,3,0,0,3,0
Martin-Indiana,2008-09,3,0,0,3,0
Martin-Indiana,2009-10,3,0,0,3,0
Martin-Indiana,2010-11,3,0,0,3,0
Martin-Indiana,2011-12,3,3,0,0,0.00547445255474453
Martin-Indiana,2012-13,3,0,0,3,0
Martin-Indiana,2013-14,3,0,0,3,0
Martin-Indiana,2014-15,3,0,0,3,0
Martin-Indiana,2015-16,3,0,0,3,0
Martin-Indiana,2016-17,3,0,0,3,0
Martin-Indiana,2017-18,3,0,0,3,0
Martin-Indiana,2018-19,3,0,0,3,0
Matane-Quebec,2006-07,0,0,0,0,0
Matane-Quebec,2007-08,0,0,0,0,0
Matane-Quebec,2008-09,0,0,0,0,0
Matane-Quebec,2009-10,0,0,0,0,0
Matane-Quebec,2010-11,0,0,0,0,0
Matane-Quebec,2011-12,0,0,0,0,0
Matane-Quebec,2012-13,0,0,0,0,0
Matane-Quebec,2013-14,0,0,0,0,0
Matane-Quebec,2014-15,0,0,0,0,0
Matane-Quebec,2015-16,0,0,0,0,0
Matane-Quebec,2016-17,0,0,0,0,0
Matane-Quebec,2017-18,0,0,0,0,0
Matane-Quebec,2018-19,0,0,0,0,0
Maury-Tennessee,2006-07,5,0,0,5,0
Maury-Tennessee,2007-08,5,0,0,5,0
Maury-Tennessee,2008-09,5,0,0,5,0
Maury-Tennessee,2009-10,5,0,0,5,0
Maury-Tennessee,2010-11,5,0,0,5,0
Maury-Tennessee,2011-12,5,0,0,5,0
Maury-Tennessee,2012-13,5,3,0,2,0.00547445255474453
Maury-Tennessee,2013-14,5,0,0,5,0
Maury-Tennessee,2014-15,5,2,0,3,0.00364963503649635
Maury-Tennessee,2015-16,5,0,0,5,0
Maury-Tennessee,2016-17,5,0,0,5,0
Maury-Tennessee,2017-18,5,0,0,5,0
Maury-Tennessee,2018-19,5,0,0,5,0
McDonald-Missouri,2006-07,5,0,0,5,0
McDonald-Missouri,2007-08,5,0,0,5,0
McDonald-Missouri,2008-09,5,0,0,5,0
McDonald-Missouri,2009-10,5,0,0,5,0
McDonald-Missouri,2010-11,5,0,0,5,0
McDonald-Missouri,2011-12,5,0,0,5,0
McDonald-Missouri,2012-13,5,0,0,5,0
McDonald-Missouri,2013-14,5,0,0,5,0
McDonald-Missouri,2014-15,5,0,0,5,0
McDonald-Missouri,2015-16,6,1,2,3,0.00182481751824818
McDonald-Missouri,2016-17,6,1,2,3,0.00182481751824818
McDonald-Missouri,2017-18,6,0,2,4,0
McDonald-Missouri,2018-19,5,0,0,5,0
McDowell-North Carolina,2006-07,4,0,0,4,0
McDowell-North Carolina,2007-08,4,0,0,4,0
McDowell-North Carolina,2008-09,4,0,0,4,0
McDowell-North Carolina,2009-10,4,0,0,4,0
McDowell-North Carolina,2010-11,4,2,0,2,0.00364963503649635
McDowell-North Carolina,2011-12,4,0,0,4,0
McDowell-North Carolina,2012-13,4,2,0,2,0.00364963503649635
McDowell-North Carolina,2013-14,4,0,0,4,0
McDowell-North Carolina,2014-15,4,0,0,4,0
McDowell-North Carolina,2015-16,4,0,0,4,0
McDowell-North Carolina,2016-17,4,0,0,4,0
McDowell-North Carolina,2017-18,4,0,0,4,0
McDowell-North Carolina,2018-19,4,0,0,4,0
Meade-Kentucky,2006-07,4,0,0,4,0
Meade-Kentucky,2007-08,4,0,0,4,0
Meade-Kentucky,2008-09,4,0,0,4,0
Meade-Kentucky,2009-10,4,0,0,4,0
Meade-Kentucky,2010-11,4,1,0,3,0.00182481751824818
Meade-Kentucky,2011-12,4,2,0,2,0.00364963503649635
Meade-Kentucky,2012-13,4,0,0,4,0
Meade-Kentucky,2013-14,5,0,2,3,0
Meade-Kentucky,2014-15,4,0,0,4,0
Meade-Kentucky,2015-16,4,0,0,4,0
Meade-Kentucky,2016-17,4,0,0,4,0
Meade-Kentucky,2017-18,4,0,0,4,0
Meade-Kentucky,2018-19,4,0,0,4,0
Medina-Ohio,2006-07,4,0,0,4,0
Medina-Ohio,2007-08,4,0,0,4,0
Medina-Ohio,2008-09,4,0,0,4,0
Medina-Ohio,2009-10,4,0,0,4,0
Medina-Ohio,2010-11,4,0,0,4,0
Medina-Ohio,2011-12,4,2,0,2,0.00364963503649635
Medina-Ohio,2012-13,4,2,0,2,0.00364963503649635
Medina-Ohio,2013-14,4,0,0,4,0
Medina-Ohio,2014-15,4,0,0,4,0
Medina-Ohio,2015-16,4,0,0,4,0
Medina-Ohio,2016-17,4,0,0,4,0
Medina-Ohio,2017-18,4,0,0,4,0
Medina-Ohio,2018-19,4,0,0,4,0
Meigs-Tennessee,2006-07,2,0,0,2,0
Meigs-Tennessee,2007-08,2,0,0,2,0
Meigs-Tennessee,2008-09,2,0,0,2,0
Meigs-Tennessee,2009-10,2,0,0,2,0
Meigs-Tennessee,2010-11,2,0,0,2,0
Meigs-Tennessee,2011-12,2,1,0,1,0.00182481751824818
Meigs-Tennessee,2012-13,2,0,0,2,0
Meigs-Tennessee,2013-14,2,1,0,1,0.00182481751824818
Meigs-Tennessee,2014-15,2,0,0,2,0
Meigs-Tennessee,2015-16,2,0,0,2,0
Meigs-Tennessee,2016-17,2,0,0,2,0
Meigs-Tennessee,2017-18,2,0,0,2,0
Meigs-Tennessee,2018-19,2,0,0,2,0
Mekinac (Part 1 Of)-Quebec,2006-07,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2007-08,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2008-09,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2009-10,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2010-11,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2011-12,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2012-13,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2013-14,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2014-15,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2015-16,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2016-17,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2017-18,0,0,0,0,0
Mekinac (Part 1 Of)-Quebec,2018-19,0,0,0,0,0
Memphrémagog-Quebec,2006-07,0,0,0,0,0
Memphrémagog-Quebec,2007-08,0,0,0,0,0
Memphrémagog-Quebec,2008-09,0,0,0,0,0
Memphrémagog-Quebec,2009-10,0,0,0,0,0
Memphrémagog-Quebec,2010-11,0,0,0,0,0
Memphrémagog-Quebec,2011-12,0,0,0,0,0
Memphrémagog-Quebec,2012-13,0,0,0,0,0
Memphrémagog-Quebec,2013-14,0,0,0,0,0
Memphrémagog-Quebec,2014-15,0,0,0,0,0
Memphrémagog-Quebec,2015-16,0,0,0,0,0
Memphrémagog-Quebec,2016-17,0,0,0,0,0
Memphrémagog-Quebec,2017-18,0,0,0,0,0
Memphrémagog-Quebec,2018-19,0,0,0,0,0
Mercer-North Dakota,2006-07,0,0,0,0,0
Mercer-North Dakota,2007-08,0,0,0,0,0
Mercer-North Dakota,2008-09,0,0,0,0,0
Mercer-North Dakota,2009-10,0,0,0,0,0
Mercer-North Dakota,2010-11,0,0,0,0,0
Mercer-North Dakota,2011-12,0,0,0,0,0
Mercer-North Dakota,2012-13,0,0,0,0,0
Mercer-North Dakota,2013-14,0,0,0,0,0
Mercer-North Dakota,2014-15,0,0,0,0,0
Mercer-North Dakota,2015-16,0,0,0,0,0
Mercer-North Dakota,2016-17,0,0,0,0,0
Mercer-North Dakota,2017-18,0,0,0,0,0
Mercer-North Dakota,2018-19,0,0,0,0,0
Mercer-West Virginia,2006-07,4,0,0,4,0
Mercer-West Virginia,2007-08,4,0,0,4,0
Mercer-West Virginia,2008-09,4,2,0,2,0.00364963503649635
Mercer-West Virginia,2009-10,4,2,0,2,0.00364963503649635
Mercer-West Virginia,2010-11,4,0,0,4,0
Mercer-West Virginia,2011-12,4,0,0,4,0
Mercer-West Virginia,2012-13,4,0,0,4,0
Mercer-West Virginia,2013-14,4,0,0,4,0
Mercer-West Virginia,2014-15,4,0,0,4,0
Mercer-West Virginia,2015-16,4,0,0,4,0
Mercer-West Virginia,2016-17,4,0,0,4,0
Mercer-West Virginia,2017-18,4,0,0,4,0
Mercer-West Virginia,2018-19,4,0,0,4,0
Merrimack-New Hampshire,2006-07,2,0,0,2,0
Merrimack-New Hampshire,2007-08,2,0,0,2,0
Merrimack-New Hampshire,2008-09,2,1,0,1,0.00182481751824818
Merrimack-New Hampshire,2009-10,2,0,0,2,0
Merrimack-New Hampshire,2010-11,3,0,2,1,0
Merrimack-New Hampshire,2011-12,2,0,0,2,0
Merrimack-New Hampshire,2012-13,2,0,0,2,0
Merrimack-New Hampshire,2013-14,2,0,0,2,0
Merrimack-New Hampshire,2014-15,2,0,0,2,0
Merrimack-New Hampshire,2015-16,2,0,0,2,0
Merrimack-New Hampshire,2016-17,2,0,0,2,0
Merrimack-New Hampshire,2017-18,2,0,0,2,0
Merrimack-New Hampshire,2018-19,2,0,0,2,0
Middlesex-Massachusetts,2006-07,0,0,0,0,0
Middlesex-Massachusetts,2007-08,0,0,0,0,0
Middlesex-Massachusetts,2008-09,0,0,0,0,0
Middlesex-Massachusetts,2009-10,0,0,0,0,0
Middlesex-Massachusetts,2010-11,0,0,0,0,0
Middlesex-Massachusetts,2011-12,0,0,0,0,0
Middlesex-Massachusetts,2012-13,0,0,0,0,0
Middlesex-Massachusetts,2013-14,0,0,0,0,0
Middlesex-Massachusetts,2014-15,0,0,0,0,0
Middlesex-Massachusetts,2015-16,0,0,0,0,0
Middlesex-Massachusetts,2016-17,0,0,0,0,0
Middlesex-Massachusetts,2017-18,0,0,0,0,0
Middlesex-Massachusetts,2018-19,0,0,0,0,0
Mifflin-Pennsylvania,2006-07,2,0,0,2,0
Mifflin-Pennsylvania,2007-08,2,0,0,2,0
Mifflin-Pennsylvania,2008-09,2,1,0,1,0.00182481751824818
Mifflin-Pennsylvania,2009-10,2,1,0,1,0.00182481751824818
Mifflin-Pennsylvania,2010-11,2,0,0,2,0
Mifflin-Pennsylvania,2011-12,2,0,0,2,0
Mifflin-Pennsylvania,2012-13,2,0,0,2,0
Mifflin-Pennsylvania,2013-14,2,0,0,2,0
Mifflin-Pennsylvania,2014-15,2,0,0,2,0
Mifflin-Pennsylvania,2015-16,2,0,0,2,0
Mifflin-Pennsylvania,2016-17,2,0,0,2,0
Mifflin-Pennsylvania,2017-18,2,0,0,2,0
Mifflin-Pennsylvania,2018-19,2,0,0,2,0
Miller-Missouri,2006-07,4,0,0,4,0
Miller-Missouri,2007-08,4,0,0,4,0
Miller-Missouri,2008-09,4,0,0,4,0
Miller-Missouri,2009-10,4,0,0,4,0
Miller-Missouri,2010-11,4,0,0,4,0
Miller-Missouri,2011-12,4,0,0,4,0
Miller-Missouri,2012-13,4,0,0,4,0
Miller-Missouri,2013-14,6,1,4,1,0.00182481751824818
Miller-Missouri,2014-15,5,0,2,3,0
Miller-Missouri,2015-16,4,0,0,4,0
Miller-Missouri,2016-17,4,0,0,4,0
Miller-Missouri,2017-18,4,0,0,4,0
Miller-Missouri,2018-19,4,0,0,4,0
Mineral-West Virginia,2006-07,4,0,0,4,0
Mineral-West Virginia,2007-08,4,0,0,4,0
Mineral-West Virginia,2008-09,4,0,0,4,0
Mineral-West Virginia,2009-10,4,2,0,2,0.00364963503649635
Mineral-West Virginia,2010-11,4,2,0,2,0.00364963503649635
Mineral-West Virginia,2011-12,4,0,0,4,0
Mineral-West Virginia,2012-13,4,0,0,4,0
Mineral-West Virginia,2013-14,4,0,0,4,0
Mineral-West Virginia,2014-15,4,0,0,4,0
Mineral-West Virginia,2015-16,4,0,0,4,0
Mineral-West Virginia,2016-17,4,0,0,4,0
Mineral-West Virginia,2017-18,4,0,0,4,0
Mineral-West Virginia,2018-19,4,0,0,4,0
Moniteau-Missouri,2006-07,4,0,0,4,0
Moniteau-Missouri,2007-08,4,0,0,4,0
Moniteau-Missouri,2008-09,4,0,0,4,0
Moniteau-Missouri,2009-10,4,0,0,4,0
Moniteau-Missouri,2010-11,4,0,0,4,0
Moniteau-Missouri,2011-12,4,0,0,4,0
Moniteau-Missouri,2012-13,4,0,0,4,0
Moniteau-Missouri,2013-14,6,0,4,2,0
Moniteau-Missouri,2014-15,6,0,4,2,0
Moniteau-Missouri,2015-16,4,0,0,4,0
Moniteau-Missouri,2016-17,4,0,0,4,0
Moniteau-Missouri,2017-18,4,0,0,4,0
Moniteau-Missouri,2018-19,4,0,0,4,0
Monongalia-West Virginia,2006-07,3,0,0,3,0
Monongalia-West Virginia,2007-08,3,0,0,3,0
Monongalia-West Virginia,2008-09,3,0,0,3,0
Monongalia-West Virginia,2009-10,3,1,0,2,0.00182481751824818
Monongalia-West Virginia,2010-11,3,0,0,3,0
Monongalia-West Virginia,2011-12,3,1,0,2,0.00182481751824818
Monongalia-West Virginia,2012-13,3,0,0,3,0
Monongalia-West Virginia,2013-14,3,0,0,3,0
Monongalia-West Virginia,2014-15,3,0,0,3,0
Monongalia-West Virginia,2015-16,3,1,0,2,0.00182481751824818
Monongalia-West Virginia,2016-17,3,0,0,3,0
Monongalia-West Virginia,2017-18,3,0,0,3,0
Monongalia-West Virginia,2018-19,3,0,0,3,0
Monroe-Illinois,2006-07,3,0,0,3,0
Monroe-Illinois,2007-08,3,0,0,3,0
Monroe-Illinois,2008-09,3,0,0,3,0
Monroe-Illinois,2009-10,3,0,0,3,0
Monroe-Illinois,2010-11,3,0,0,3,0
Monroe-Illinois,2011-12,3,0,0,3,0
Monroe-Illinois,2012-13,5,0,4,1,0
Monroe-Illinois,2013-14,3,0,0,3,0
Monroe-Illinois,2014-15,4,0,2,2,0
Monroe-Illinois,2015-16,3,0,0,3,0
Monroe-Illinois,2016-17,3,0,0,3,0
Monroe-Illinois,2017-18,3,0,0,3,0
Monroe-Illinois,2018-19,3,0,0,3,0
Monroe-Indiana,2006-07,2,0,0,2,0
Monroe-Indiana,2007-08,2,0,0,2,0
Monroe-Indiana,2008-09,2,0,0,2,0
Monroe-Indiana,2009-10,2,0,0,2,0
Monroe-Indiana,2010-11,2,0,0,2,0
Monroe-Indiana,2011-12,2,2,0,0,0.00364963503649635
Monroe-Indiana,2012-13,2,0,0,2,0
Monroe-Indiana,2013-14,2,0,0,2,0
Monroe-Indiana,2014-15,2,0,0,2,0
Monroe-Indiana,2015-16,2,0,0,2,0
Monroe-Indiana,2016-17,2,0,0,2,0
Monroe-Indiana,2017-18,2,0,0,2,0
Monroe-Indiana,2018-19,2,0,0,2,0
Monroe-Pennsylvania,2006-07,4,0,0,4,0
Monroe-Pennsylvania,2007-08,4,0,0,4,0
Monroe-Pennsylvania,2008-09,4,3,0,1,0.00547445255474453
Monroe-Pennsylvania,2009-10,4,1,0,3,0.00182481751824818
Monroe-Pennsylvania,2010-11,4,0,0,4,0
Monroe-Pennsylvania,2011-12,4,0,0,4,0
Monroe-Pennsylvania,2012-13,4,0,0,4,0
Monroe-Pennsylvania,2013-14,4,0,0,4,0
Monroe-Pennsylvania,2014-15,4,0,0,4,0
Monroe-Pennsylvania,2015-16,4,0,0,4,0
Monroe-Pennsylvania,2016-17,4,0,0,4,0
Monroe-Pennsylvania,2017-18,4,0,0,4,0
Monroe-Pennsylvania,2018-19,4,0,0,4,0
Monroe-West Virginia,2006-07,5,0,0,5,0
Monroe-West Virginia,2007-08,5,0,0,5,0
Monroe-West Virginia,2008-09,5,1,0,4,0.00182481751824818
Monroe-West Virginia,2009-10,5,3,0,2,0.00547445255474453
Monroe-West Virginia,2010-11,6,0,2,4,0
Monroe-West Virginia,2011-12,5,0,0,5,0
Monroe-West Virginia,2012-13,5,0,0,5,0
Monroe-West Virginia,2013-14,5,0,0,5,0
Monroe-West Virginia,2014-15,5,0,0,5,0
Monroe-West Virginia,2015-16,5,0,0,5,0
Monroe-West Virginia,2016-17,5,0,0,5,0
Monroe-West Virginia,2017-18,5,0,0,5,0
Monroe-West Virginia,2018-19,5,0,0,5,0
Monroe-Wisconsin,2006-07,4,0,0,4,0
Monroe-Wisconsin,2007-08,4,0,0,4,0
