users	status	date	clean_log	i
Old Navy	Update Coordinates	5/10/2016	Coordinates changed from: N 40° 40.868 W 074° 22.815 Coordinates changed to: N 40° 40.870 W 074° 22.802 Distance from original: 61.3 feet or 18.7 meters. New coords, back at the wall! N 40° 40.870' W 074° 22.802' See 2001 cache page : https://www.geocaching.com/geocache/GC1159_go-copper-mining-cu-1	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
scooter1130	Found it	5/10/2016	Out doing maintenance with OldNavy. Thanks for the cache.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Old Navy	Enable Listing	5/10/2016	Back in action!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
OReviewer	Post Reviewer Note	5/6/2016	I noticed that this cache has been temporarily disabled for a period of time well in excess of the period of "a few weeks" as contemplated by the cache guidelines published on Geocaching.com. While I feel that Geocaching.com should hold the location for you and block other caches from entering the area around this cache for a reasonable amount of time, we can't do so forever. Please either repair/replace this cache, or archive it (using the archive listing link in the upper right) so that someone else can place a cache in the area, and geocachers can once again enjoy visiting this location. If you plan on repairing this cache, please log a note to the cache (not email) within the next 30 days so I don't archive the listing for non-communication. {#e4fe7a58cf397b0faeb88358b9add559}	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Old Navy	Temporarily Disable Listing	3/26/2016	I'll get over the the old mine soon and check it out. Old navy	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
MatthewCat	Needs Maintenance	3/22/2016	This cache has 5 consecutive DNF's. Can the CO please check on the cache?	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
chrmdome	Didn't find it	1/16/2016	:p	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
thesixroses	Didn't find it	11/27/2015	Got the hint but check whole area and couldn't find it	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
TeamLundr	Didn't find it	10/4/2015	We made it down to the ravine pretty easily, searched around for a while, but came up empty. We'll come back another day to give it another try.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
4UlmCachers	Didn't find it	9/20/2015	No luck. Will bring back the master cache hunter (hubby) and try again!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
pts925	Didn't find it	8/30/2015	Spent a while looking, no luck	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
JennyG1123	Found it	8/14/2015	Found with Sweet33	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Sweet33	Found it	8/14/2015	Nice walk down. Great day to hike before a wedding! TFTC	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
jojomess	Found it	7/22/2015	Found it! Getting down is tough but finding it isn't bad.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
BobIsUnreal	Didn't find it	6/13/2015	The location was great and i spent 45 minutes on ,in , near and around the ravine looking but could not find the thing, got frustrated and by the time i gave up the entire bio event had packed up, I did however get wet in the ravine, and found a bird house with my name on it.tftc	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
KIAX	Write note	6/13/2015	We passed this today, but will be back. Do you want me to bring a new ammocan to replace the old one?	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
CacheMule	Found it	6/11/2015	Great hide! Took me awhile to search the ravine but I finally spotted it. Only problem is there is a small rusted hole in the bottom corner of the ammo can. If the ravine floods the list inside might get wet. Thanks SL!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Ginmar	Found it	5/31/2015	Out for some hiking and caching on a warm Spring morning. I must have found the easiest was down into the ravine and was greated by a nice rock cliffside. Searching at the coordinates didn't yield the cache and the hint didn't mean anything to me. But previous logs convinced me to press on. I expanded my search radius. [Is it really a "radius" if the path in the ravine is linear?] The cache appeared. Nice hide. Worth a favorite point. TFTC	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
jpecorar	Found it	5/25/2015	This was a hard one. Like the rocks.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
shtarker	Found it	5/17/2015	Thanks for the cache!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
geoDaddy64	Found it	5/2/2015	Nice Spring find with geoGirl<3 - TFTC!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
EnjoyLife2	Found it	4/15/2015	Found it twice. Well coming from the Cape, I had a little extra time before going to work for an all nighter. I need a cache that was large enough for a TB. Also one that would be fun finding. For sure this one was it. The cache was actually about 40+ feet using my GPS and my cell GPS. I was ready to call it a day and look for another spot to drop the TB, but after reading other logs and seeing what the container looked like, I tried again and expended my search area. Well I got excited finding it, that I logged the cache, took pictures and left as it was getting dark. Guess what ! I forgot to put the TB in. I didn't realize it until I got to the car. It was too dark to go back. So before leaving back to the Cape, I made a quick stop to drop of my TB. TFTC. One of my favorites too.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
benjil7	Found it	4/12/2015	Definitely got some damp feet along the way, but lots of fun!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Piney33	Found it	12/27/2014	#141. This was by far the hardest cache I found today, yet one of the neatest caches I have found. TFTC.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
FluffyJ	Found it	11/23/2014	I love finding new places to visit and this was my first time to this park. Looked for a long time for this one because my GPS had me in the wrong place. Finally expanded the search area and was able to grab it. TFTC.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
debraski	Found it	11/19/2014	Cool site,a bit treacherous. Tftc	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Team DaddieMark	Found it	11/19/2014	Out with DomerDoc and Debraski on a crisp morning. This was our first forage into this park and had a nice time. Nice terrain, probably took the tough way to GZ. Once we found a hint it was an easy find. Very interesting geology here. TFTC This entry was edited by Team DaddieMark on Wednesday, 19 November 2014 at 20:27:51 UTC.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Domerdoc	Found it	11/19/2014	Coords were about 40 feet off. Used past logs and geosense to figure out where it was and TDM made the grab. Tftc!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
NattieFJ	Found it	11/15/2014	Very fun found with my boyscout troop thx for the fun cache	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
CoolDemonicBeans	Found it	11/15/2014	I found it with my Boy Scout troop. Ty for the great Cache. Lotsa fun.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Milek78	Found it	11/14/2014	I was in the park doing the lab caches for poker run at Mega event and decided to grab few more along the way. Remembered to be here before in my first "geocaching life" and Dnfed this cache. Took while to locate it. Good hide and impressive geology site. TFTC Dropped TB	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
ZaLiGa	Found it	11/9/2014	This one was a little more difficult to find. Didn't find it on our first try about a week ago, but then again it was getting dark and we gave up. Today we went straight to it. Funny how that works. Log book was slightly damp, but was able to write in it. Great spot!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Merlin-K	Found it	11/8/2014	The coordinates for this one left me a little way off initially. After a bit of a search I felt that it just didn't seem right. Check of the hint and I thought I knew the answer. But the GPS didn't agree. So a quick internet search to make sure I wasn't getting mixed up with Billy the Kid. My recollection was correct (the number of times I have watched the film then it certainly should be). So that meant a bit of a scramble as we were too high up. At this point the large number of leaves on the ground, while beautiful, were also a hindrance, and there may have been more sliding on my backside than I would really like to admit to. once in the ravine then more searching. And at first i went the wrong way for the cache but the right way for an impressive rock face. Then back down. And growing frustration at struggling to find the cache. Constantly thinking of the hint I kept on looking. And then, suddenly, there it was. Always good to find an ammo can. Then had to find my way back UP. Which was almost as interesting as finding a way down. Left a sigitem. Logging through the rest of the world coin and the world geocacher US coin.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
skibumz	Found it	10/26/2014	A lovely and colorful Fall day spent caching in and around the Watchung Reservation with friends Spatial Distortion and Zooming Boomers. The weather was just perfect and the foliage was all kinds of red's, yellow's and brown's. We hiked, we laughed, we listened to a marching band in the background, we battled thorns, we found caches and most of all we had fun ! On top of that SD reached a couple of milestones A not so fast find. Had to use the hint and then had to forget the GPS and use geosense to get to the cache. A neat spot. Thanks Old Navy for the hide and smiley.	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Zooming Boomers	Found it	10/26/2014	Spent a spectacular fall Sunday caching in the Watchung Reservation with our favorite caching buddies, Spatial Distortion and skibumz. We walked a BUNCH of miles, enjoying the camaraderie and fall foliage. Lots of fun and lots of memories including walking through a horseshow, listening to a marching band, dealing with missing and broken cellphones, brambles beyond belief, donut trees and watching 4 plates of wings appear and disappear. Celebrated with SD on his double milestone. Good times with good friends. We enjoyed finding this cache. TFTH!	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
Spatial Distortion	Found it	10/26/2014	[center][size=3][i][b][green] Welcome to the Adventures of [/i][/b][/green][/size][/center] [center][size=3][i][b][green] Spatial Distortion [/i][/b][/green][/size][/center] [blue] Find # 17051 @ 9:53:00 AM [/blue] Spending a beautiful fall day with Skibumz and Zooming Boomers. The weather was perfect. The sun was bright and brilliant and the breeze was blowing. Headed to Watchung Reservation to do some caching. There are puzzles here that I have had solved since 2007. Back then I was a newbie puzzle solver and I learned many things from the incredible puzzle masters here in NJ. My major goal was to put my stamp on all the [url=http://www.geocaching.com/seek/nearest.aspx?key=watchung+euler]Watchung Euler[/Url] puzzles. Mission - so totally accomplished Was able to finally log [url=http://coord.info/GC110D8]JP Hide and Seek[/Url]. A wonderful puzzle indeed which has become the springboard for many of my puzzles ideas I was fortunate to even grab some newer puzzle that I recently solved. My thanks to SB and ZB for an incredible day of fun. And thanks to my friends I was able to reach a double milestone of [url=http://www.geocaching.com/seek/nearest.aspx?ul=Spatial+Distortion]17,000[/Url] Cache finds and [url=http://www.geocaching.com/seek/nearest.aspx?tx=40861821-1835-4e11-b666-8d41064d03fe&ul=Spatial+Distortion&sc=n]3600 [/Url] Puzzle Finds. Thank You [b][u]Old Navy[/u][/b] for your awesomely fun Traditional Geocache [center][green][b][size=6]|[size=5]|[size=4]|[size=3]|[size=2]|[size=1]|[size=1][i][b][green][u]Spatial Distortion[/u][/i][/b][/green][/size][size=1]|[size=2]|[size=3]|[size=4]|[size=5]|[size=6]|[/center][/green][/size][center][size=1]It's all about the Journey[/center]	https://www.geocaching.com/geocache/GC13W41_old-copper-mine
