users	status	date	clean_log	i
Troqueurs32	Found it	5/8/2019	After a night in Kansas City, we drove in direction of Lincoln Nebraska via I-29 North. On our way up north, we signed a few geocaches with our friends Casper&Aero. We had to modify substantially our program because of all the blocked roads caused by the mega flooding in the area of Northern Missouri and Fremont County in Iowa. And to save space on the logs, we signed CAT32 to represent both teams. The weather was still bad and rainy. Answer will follow tonight plus picture. Merci twinboy1 pour cette cache. Thank you twinboy1 for this cache.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Casper&Aero	Found it	5/8/2019	Troqueurs32 enverra la réponse sous peu.... Trojans32 will send the answer shortly Nous sommes partis très tôt hier matin de Montréal, le 7 mai, avec nos amis Troqueurs32 pour un périple de Géocaching qui nous amènera à visiter plusieurs endroits... Notre but premier était de participer au Geowoodstock au Texas mais comme on dit, tant qu'à faire le voyage pourquoi ne pas ajouter quelques jours, sinon quelques semaines et en profiter pour faire la découverte de plusieurs caches... Nous ciblerons les caches avec trois caractères, donc de vieilles caches, combler les mois de placement dans nos tableaux respectifs, faire des Webcam, Wherigo, Virtuelles, nous avons décodé plusieurs Géo-Arts sans oublier les caches traditionnelles, Earthcaches, Challenges, Letterbox, Multi, ce qui nous permettra aussi de visiter plusieurs États dont le Missouri, Kansas, Iowa, Nebraska, Oklahoma et le Texas... Hier, nous avons signé des caches dans le Missouri et le Kansas où nous avons fini notre journée... Il a certainement beaucoup mouillé avant notre arrivée puisqu'à certains endroits, le gazon était gorgé d'eau et il fallait être prudents lors de nos recherches.... Aujourd'hui, nous nous dirigeons vers Lincoln au Nebraske et voulions signer plusieurs Challenges... Mais avec toutes les inondations, nous avons dû changer nos plans puisque plusieurs routes étaient fermées... Nous avons donc débuté le Géo-Art Boys Drool que nous finirons demain... Nous signerons CATR32 tout au long de notre périple... CA pour Casper&Aero et TR32 pour Troqueurs32... Merci pour la création de ces caches qui nous permettent d'ajouter des sourires à notre profil, d'atteindre nos objectifs personnels et de passer du bon temps entre amis... Notre log sera le même pour toute la journée et s'il y a une particularité, nous l'inscrirons au début de notre texte... Nous ajouterons des favoris ici et là au gré de notre GPS... MPLC We left very early yesterday morning from Montreal, May 7th, with our friends Troqueurs32 for a geocaching journey that will take us to visit several places ... Our first goal was to participate in Geowoodstock in Texas but as we say, as long as 'to make the trip why not add a few days, if not a few weeks and take the opportunity to discover several caches ... We will target caches with three characters, so old caches, fill the months of placement in our respective tables , Webcam, Wherigo, Virtual, we have decoded several Geo-Arts without forgetting the traditional caches, Earthcaches, Challenges, Letterbox, Multi, which will also allow us to visit several states including Missouri, Kansas, Iowa, Nebraska, Oklahoma and Texas ... Yesterday, we signed caches in Missouri and Kansas where we ended our day ... It certainly wet a lot before our arrival because in some places the grass was waterlogged and we had to be careful when our research .... Today, we are heading to Lincoln in Nebraske and wanted to sign several Challenges ... But with all the floods, we had to change our plans because several roads were closed ... So we started the Geo-Art Boys Drool that we will finish tomorrow ... We will sign CATR32 throughout our journey ... CA for Casper & Aero and TR32 for Troqueurs32 ... Thank you for creating these caches that allow us to add smiles to our profile, achieve our personal goals and have a good time with friends ... Our log will be the same for the whole day and if there has a particularity, we will write it at the beginning of our text ... We will add favorites here and there according to our GPS ... TFTC Casper&Aero from Baie-Comeau, Quebec, Canada	https:/www.geocaching.com/geocache/GC474F_cave-homes
mondou2	Found it	4/23/2019	Visiting from Denver. Enjoyed the hunt for this virtual cache. Sent email and uploading photo. Thanks for the fun!	https:/www.geocaching.com/geocache/GC474F_cave-homes
Brewce	Found it	4/21/2019	Awesome end to a 5 day caching trip around Kansas, Missouri, Nebraska and Iowa chasing down challenge trails, virtuals like this one, a webcam, EC and high favorites. Did not see any animals, but did see evidence of their burrowing here today. Thanks for bringing me here to see this spot.	https:/www.geocaching.com/geocache/GC474F_cave-homes
LiebchenLiebe	Found it	4/19/2019	Thanks! Awesome place :)	https:/www.geocaching.com/geocache/GC474F_cave-homes
kguppy	Found it	3/11/2019	Great 4 day road trip with the geo brothers. One of us suggested a road trip and then I suggested Missouri to grab the June 2000 cache and then the rest was history. Lots of Virtuals, EC's and caches from 2000 and as many others as possible. Thanks to all the CO's for the reason to get out. tftc.	https:/www.geocaching.com/geocache/GC474F_cave-homes
drdrkxz	Found it	3/11/2019	On our way thru to Nebraska for a geo road trip. SL GB TFTC Woohooo just had to stop and grab a few along the way. Wonderful place to visit.	https:/www.geocaching.com/geocache/GC474F_cave-homes
da Bush Man	Found it	3/11/2019	Awesome roadtrip with the GeoBros TFTC	https:/www.geocaching.com/geocache/GC474F_cave-homes
Pyrusticia	Found it	2/16/2019	A very cool little sight, and fairly easy to access as well. I learned a little something as well as seeing something new! Thanks for the experience!	https:/www.geocaching.com/geocache/GC474F_cave-homes
Boreal Walker	Found it	1/20/2019	I decided to take a week off of work in between some military obligations to explore the state of Missouri. I had it in my mind to complete the County and DeLorme Challenges. I came up with a route that would take me through all of the necessary counties that I needed with a short detour to grab a missing DeLorme page. The weather was cold and windy, but that didn't slow me down too much. I worked my way around in an east/west route through the state. I stuck mainly to the state highways, which allowed me to explore more of the country side. I ran across a lot of interesting sites and attractions. I meet quite a few nice people throughout my travels. Thanks to all the COs for placing and maintaining caches for me to find. It is greatly appreciated. I had an idea of what I would be finding here before I ever got here. I had been seeing the loess road cuts for a while now as I drove around the area. I pulled up and read the sign. Yep, that confirms it. TFTVC	https:/www.geocaching.com/geocache/GC474F_cave-homes
IMgmp64	Found it	12/22/2018	😊😊😊😊😊😊	https:/www.geocaching.com/geocache/GC474F_cave-homes
yellowdogs	Found it	11/18/2018	We set out on a road trip with our two yellowdogs and a specific target list going after old caches, counties and needed grid fillers. By the end we had covered over 2200 miles while encountering snow, ice covered roads and some cold winds. The further South we got the better the weather became. The second half of the trip was about perfect for driving and caching! We really enjoyed the scenery along the way and the many nice places that these caches brought us. We loved that we could get the dogs out to stretch their legs at many of our stops. Thanks to all of the CO's for adding to our adventure. The dogs loved all of the smells in the area and they did not want to leave. Our answer has been sent. Thanks for the virtual cache! Sun Shining. Go Caching. Be Smiling!	https:/www.geocaching.com/geocache/GC474F_cave-homes
blaucoma	Found it	11/11/2018	Missed my exit, and man was I glad. So many geese.	https:/www.geocaching.com/geocache/GC474F_cave-homes
cindiana.jones	Found it	11/3/2018	Cool spot! I learned about this kind of hill at another earthcache. This virtual gives me one more county in my find list. Answer sent. TFTC	https:/www.geocaching.com/geocache/GC474F_cave-homes
PNWcarrots	Found it	10/21/2018	How interesting! They're work is never done as far as I could tell! Thanks so much for bringing us here! Answer sent.	https:/www.geocaching.com/geocache/GC474F_cave-homes
PNW_Native	Found it	10/21/2018	I had a hunch of the type of animal, but not the species. Visiting the GZ set me straight. This bluff looks to be artificial, a creation of the road excavation - and these creatures have adapted it to their use.	https:/www.geocaching.com/geocache/GC474F_cave-homes
Semipaw	Archive	9/8/2017	Maybe it found the cave and fell in.	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
*gln	Temporarily Disable Listing	8/16/2017	STATUS UPDATE NEEDED or OWNER ATTENTION NEEDED Greetings cache owner, I hate to pop in here like this but from reading the last few logs on this cache it appears that this cache may be in need of repair. If it is not disabled already, I will temporarily disable your cache to give you an opportunity to stop by and check on your cache. If you choose to remove this cache you can archive it then. From the guidelines... CACHE MAINTENANCE "... As the cache owner, you are also responsible for physically checking your cache periodically, and especially when someone reports a problem with the cache (missing, damaged, wet, etc.). You may temporarily disable your cache to let others know not to hunt for it until you have a chance to fix the problem. This feature is to allow you a reasonable time – normally a few weeks – in which to arrange a visit to your cache. In the event that a cache is not being properly maintained, or has been temporarily disabled for an extended period of time, we may archive the listing." If this is going to be down for an extended period of time due to construction it might be best to go ahead and archive. Once all of the construction is completed then a new cache can be placed since the area may be altered. If the ”NEEDS MAINTENANCE” attribute is showing you will need to do the following. CACHES THAT NEED MAINTENANCE Maintenance should be completed within the next 30 days or the cache will be considered abandoned and may be archived. I want to thank you for the time that you have taken to contribute to Geocaching in the past and I am looking forward to seeing your cache up and running in the near future. I will be looking forward to hearing back from you soon. In the meantime your cache has been disabled. Thanks for your understanding, Thanks, *gln, Mongo and Banjo-Boy Your Missouri Geocache Reviewers How to enable your geocache for further review. How to get your cache published quickly. Cache listing requirements can be found here. {#433923262b8b63b74204054987e7650a}	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
dc2swhill	Didn't find it	7/9/2017	No luck here.	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
yn2hill	Didn't find it	7/9/2017	DNF	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
valleygirlz	Didn't find it	2/25/2017	Dnf	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
redneck2002	Didn't find it	2/25/2017	Ty	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
Pioneertough	Found it	9/13/2016	THANKS.	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
Eastereggers	Found it	8/21/2016	out with gongoozle. tftc	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
gongoozle	Found it	8/21/2016	TFTH. Log is damp.	https:/www.geocaching.com/geocache/GC4EFD8_scenic-highway-cave-road
